location,lat,lng,boundary,stat_type,name,date,value,units,scenario,population
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01011995,9731,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01011996,8608,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01011997,8969,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01011998,7549,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01011999,7715,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012000,6445,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012001,9576,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012002,11370,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012003,10849,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012004,8345,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012005,5632,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012006,7407,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012007,9580,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012008,11849,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012009,9282,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012010,6737,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012011,5657,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012012,6733,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012013,8381,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012014,3561,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012015,9283,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012016,8062,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012017,9609,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012018,10963,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012019,9419,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012020,9599,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012021,12273,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012022,8119,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012023,6901,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012024,7135,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012025,5991,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012026,11183,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012027,8170,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012028,9333,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012029,7239,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012030,5906,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012031,10202,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012032,9056,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012033,7724,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012034,5550,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012035,5793,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012036,9158,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012037,10395,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012038,8779,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012039,10872,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012040,7508,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012041,7362,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012042,9479,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012043,10171,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012044,8447,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012045,12528,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012046,11744,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012047,10723,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012048,11512,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012049,8010,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012050,12937,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012051,12479,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012052,10101,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012053,9895,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012054,11095,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012055,8392,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012056,15161,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012057,13456,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012058,12839,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012059,10885,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012060,9531,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012061,8402,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012062,10938,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012063,17740,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012064,12378,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012065,10406,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012066,15419,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012067,5834,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012068,6706,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012069,8967,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012070,20420,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012071,12537,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012072,7335,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012073,12279,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012074,8537,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012075,8030,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012076,12662,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012077,6151,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012078,9326,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012079,13399,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012080,6425,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012081,7908,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012082,14949,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012083,12588,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012084,8698,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012085,8629,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012086,10466,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012087,8912,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012088,19351,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012089,9496,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012090,11136,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012091,11056,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012092,6256,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012093,9523,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012094,18038,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012095,22210,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012096,10866,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012097,16979,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012098,9474,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012099,14768,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CanESM2,01012100,12053,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011954,5728,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011955,6961,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011956,7132,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011957,8528,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011958,6032,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011959,6856,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011960,7403,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011961,8385,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011962,5281,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011963,10386,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011964,5748,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011965,5063,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011966,6313,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011967,8446,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011968,8441,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011969,5303,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011970,7141,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011971,6669,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011972,6826,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011973,6044,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011974,6856,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011975,4535,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011976,10085,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011977,7174,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011978,6667,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011979,10353,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011980,7223,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011981,9196,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011982,8491,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011983,5901,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011984,6282,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011985,8075,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011986,6378,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011987,10508,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011988,8416,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011989,8551,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011990,7926,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011991,7845,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011992,8209,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011993,8024,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011994,4117,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011995,7892,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011996,7514,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011997,4712,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011998,6173,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01011999,11067,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012000,10122,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012001,7499,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012002,11448,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012003,6120,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012004,7755,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012005,7731,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012006,9030,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012007,9665,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012008,7441,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012009,12474,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012010,7887,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012011,7984,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012012,6666,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012013,6152,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012014,10002,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012015,8587,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012016,6350,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012017,6387,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012018,9570,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012019,6125,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012020,6042,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012021,7550,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012022,7893,ha,rcp85,H_mu
San Francisco Bay Area Region,37.88151,-122.36979,ccc4aregions,polygon average,CNRM-CM5,01012023,7217,ha,rcp85,H_mu
